"X"	"p"	"dist"
1	0.05915	75.7
2	0.28827	75.7
2	0.06511	75.7
1	0.08449	75.7
1	0.15656	75.7
1	0.19533	75.7
1	0.05169	75.7
1	0.06809	75.7
1	0.17097	75.8
2	0.32505	75.8
2	0.31909	75.8
3	0.24702	75.8
2	0.13817	75.8
2	0.10586	75.8
3	0.24652	75.8
3	0.17793	75.9
1	0.06163	75.9
3	0.31014	75.9
2	0.14264	75.9
3	0.2003	75.9
2	0.37326	75.9
1	0.30119	75.9
2	0.07207	75.9
2	0.0835	75.9
3	0.49304	75.9
2	0.18191	75.9
1	0.05964	75.9
1	0.05964	75.9
2	0.10586	75.9
2	0.05815	75.9
2	0.19433	75.9
1	0.08101	75.9
3	0.47863	75.9
1	0.08002	75.9
2	0.16799	75.9
2	0.11332	75.9
3	0.25994	75.9
3	0.26243	75.9
3	0.26243	75.9
1	0.09046	75.9
3	0.15209	75.9
1	0.07157	75.9
3	0.15159	75.9
3	0.27833	75.9
3	0.27833	75.9
3	0.39165	75.9
2	0.37177	75.9
2	0.33996	75.9
2	0.11133	75.9
1	0.21869	76
1	0.06014	76
1	0.22565	76
2	0.09095	76
2	0.10885	76
2	0.10885	76
2	0.32555	76
2	0.06064	76
2	0.06064	76
1	0.22316	76
2	0.06958	76
1	0.23509	76
1	0.08847	76
2	0.19085	76
2	0.17793	76
2	0.16203	76
3	0.45974	76
2	0.32803	76
3	0.47565	76.1
2	0.13966	76.1
2	0.12674	76.1
2	0.32058	76.1
2	0.34095	76.1
2	0.22714	76.1
3	0.48062	76.1
2	0.10934	76.1
2	0.16998	76.1
2	0.22515	76.1
1	0.0825	76.1
2	0.15209	76.1
1	0.05616	76.1
1	0.09245	76.1
2	0.2495	76.1
2	0.24851	76.1
1	0.18191	76.1
2	0.06312	76.1
2	0.06312	76.1
1	0.27286	76.2
2	0.05765	76.2
2	0.34692	76.2
3	0.26243	76.2
3	0.46123	76.2
3	0.42694	76.2
3	0.46918	76.2
3	0.43738	76.2
2	0.10785	76.2
1	0.11034	76.2
3	0.4001	76.2
3	0.45477	76.2
3	0.25795	76.2
1	0.07803	76.2
1	0.05815	76.2
2	0.46123	76.5
3	0.38171	76.5
1	0.34394	76.5
3	0.1829	76.5
3	0.19533	76.5
2	0.20427	76.5
2	0.15408	76.5
2	0.21918	76.5
1	0.05169	76.5
3	0.416	76.5
2	0.1337	76.5
2	0.0835	76.5
3	0.416	76.5
2	0.29672	76.5
1	0.25845	76.5
1	0.25746	76.5
3	0.12078	76.5
1	0.06511	76.6
1	0.32256	76.6
1	0.07356	76.6
2	0.17048	76.6
2	0.24553	76.6
2	0.166	76.6
2	0.18539	76.6
1	0.09394	76.7
1	0.11779	76.7
3	0.49105	76.7
3	0.47167	76.7
1	0.25398	76.7
1	0.12724	76.7
1	0.05765	76.7
1	0.17793	76.7
1	0.26093	76.7
1	0.20378	76.7
1	0.20328	76.7
1	0.11879	76.7
1	0.13917	76.7
1	0.08648	76.8
1	0.0999	76.8
1	0.2838	76.8
2	0.38121	76.8
1	0.13221	76.8
1	0.17744	76.8
1	0.11779	76.8
1	0.14712	76.8
1	0.22117	76.8
2	0.2828	76.8
1	0.12376	76.8
1	0.05268	76.8
2	0.22068	76.8
1	0.13618	76.8
1	0.12177	76.8
1	0.15209	76.8
1	0.06561	76.8
3	0.39513	76.8
1	0.08648	76.8
1	0.16352	76.8
3	0.23807	76.8
1	0.05318	76.8
1	0.07853	76.8
3	0.38419	76.9
2	0.3161	76.9
1	0.0825	76.9
3	0.35288	76.9
1	0.07704	76.9
3	0.44483	76.9
3	0.3007	76.9
1	0.06014	76.9
1	0.06014	76.9
3	0.36829	76.9
1	0.07256	76.9
1	0.06809	76.9
1	0.14016	76.9
2	0.27734	76.9
2	0.41799	76.9
1	0.07157	76.9
2	0.30219	76.9
1	0.0835	76.9
2	0.17247	76.9
1	0.05517	76.9
1	0.08151	76.9
2	0.38022	76.9
2	0.38022	76.9
1	0.12276	76.9
1	0.19235	77
2	0.1829	77
2	0.417	77
2	0.41302	77
1	0.17644	77
2	0.4175	77
2	0.20328	77
1	0.21223	77
3	0.42396	77
2	0.23608	77
2	0.22316	77
3	0.45924	77
3	0.4339	77
3	0.45577	77
2	0.20726	77
2	0.20229	77
2	0.17247	77
2	0.25447	77.1
3	0.46869	77.1
1	0.05616	77.2
1	0.05964	77.2
3	0.3504	77.2
3	0.31809	77.2
2	0.27783	77.2
2	0.1173	77.2
3	0.4001	77.2
2	0.08946	77.2
3	0.38917	77.2
2	0.30268	77.2
3	0.39811	77.2
1	0.11978	77.2
2	0.38519	77.2
2	0.24503	77.2
1	0.06511	77.2
1	0.08151	77.2
1	0.2833	77.2
1	0.16451	77.3
2	0.07406	77.3
1	0.21322	77.3
2	0.084	77.3
1	0.14414	77.3
2	0.27237	77.3
1	0.18837	77.3
1	0.05616	77.3
2	0.24155	77.3
1	0.06262	77.3
2	0.1168	77.3
1	0.10736	77.3
2	0.31213	77.3
2	0.35437	77.3
2	0.1506	77.3
2	0.39911	77.3
1	0.12376	77.3
1	0.18688	77.3
1	0.35835	77.3
1	0.14811	77.3
2	0.45875	77.3
2	0.45179	77.3
2	0.10338	77.3
1	0.1501	77.3
1	0.15805	77.3
2	0.24702	77.3
2	0.24205	77.3
1	0.06064	77.3
1	0.15258	77.3
2	0.36233	77.3
2	0.30119	77.3
1	0.12177	77.3
2	0.25845	77.3
3	0.4339	77.3
2	0.34245	77.3
2	0.09791	77.3
2	0.27336	77.3
1	0.08797	77.3
2	0.15706	77.3
1	0.17594	77.3
2	0.15606	77.3
1	0.06461	77.3
3	0.43787	77.3
3	0.06759	77.4
3	0.09344	77.4
3	0.12972	77.4
1	0.19682	77.4
3	0.32654	77.4
3	0.4662	77.4
3	0.25596	77.4
3	0.13072	77.4
3	0.42694	77.4
1	0.06412	77.4
3	0.19235	77.4
1	0.12575	77.4
1	0.06412	77.4
1	0.30268	77.4
1	0.29324	77.4
1	0.09344	77.4
1	0.13171	77.4
1	0.24602	77.4
1	0.19433	77.4
1	0.15805	77.4
3	0.3827	77.4
3	0.42495	77.4
1	0.07207	77.4
3	0.48807	77.4
1	0.10388	77.4
2	0.1173	77.5
1	0.08151	77.5
2	0.1993	77.6
2	0.31759	77.6
3	0.25497	77.6
1	0.09692	77.6
3	0.39662	77.6
3	0.30616	77.6
3	0.18241	77.6
1	0.0507	77.6
1	0.06163	77.6
2	0.16103	77.6
1	0.08201	77.6
1	0.06909	77.6
3	0.33797	77.6
2	0.11133	77.6
2	0.28976	77.6
2	0.25447	77.6
1	0.05417	77.6
1	0.0825	77.6
3	0.4006	77.6
2	0.31312	77.6
2	0.17247	77.6
3	0.41998	77.6
1	0.11133	77.7
1	0.12922	77.7
1	0.08598	77.7
2	0.09394	77.7
2	0.16302	77.7
2	0.46769	77.7
1	0.27137	77.7
1	0.06262	77.7
2	0.23757	77.7
1	0.14861	77.7
1	0.05616	77.7
2	0.46272	77.7
1	0.12823	77.7
2	0.46869	77.7
2	0.34742	77.7
2	0.37227	77.8
1	0.12276	77.8
2	0.25895	77.8
1	0.08946	77.8
1	0.14066	77.8
2	0.38221	77.8
1	0.21173	77.8
2	0.20278	77.8
2	0.10686	77.8
2	0.18986	77.8
2	0.27038	77.8
2	0.43191	77.8
1	0.20477	77.8
2	0.05368	77.8
1	0.14662	77.8
1	0.05368	77.9
2	0.2833	77.9
1	0.05169	77.9
3	0.29771	77.9
2	0.13569	77.9
1	0.06064	77.9
2	0.13569	77.9
3	0.27087	77.9
2	0.13569	77.9
2	0.13569	77.9
2	0.19384	77.9
3	0.34095	77.9
3	0.40358	77.9
2	0.36928	77.9
3	0.45577	78
2	0.14314	78
1	0.05517	78
2	0.36779	78
2	0.26839	78
1	0.12276	78
1	0.12326	78
3	0.29076	78
2	0.14911	78
3	0.29423	78
2	0.10785	78
3	0.41849	78
2	0.17644	78
2	0.30219	78
2	0.10586	78
3	0.41849	78
1	0.06163	78
1	0.32604	78.1
2	0.07505	78.1
2	0.39612	78.1
1	0.24503	78.1
2	0.40209	78.1
1	0.10686	78.1
2	0.10835	78.1
2	0.2664	78.1
3	0.41103	78.1
2	0.10089	78.1
2	0.1665	78.1
1	0.07455	78.1
1	0.06412	78.1
1	0.13966	78.1
2	0.13221	78.1
2	0.08946	78.1
2	0.0661	78.1
1	0.06213	78.1
2	0.23857	78.1
2	0.11382	78.1
3	0.41998	78.1
1	0.07803	78.1
2	0.27286	78.1
2	0.21421	78.1
2	0.17346	78.5
3	0.40308	78.5
2	0.22416	78.5
2	0.07406	78.5
1	0.10189	78.6
3	0.2664	78.6
1	0.13966	78.6
1	0.12823	78.6
1	0.10984	78.6
1	0.16799	78.6
1	0.18091	78.6
1	0.29374	78.6
1	0.05169	78.6
1	0.09891	78.6
1	0.19334	78.6
1	0.15706	78.6
1	0.07654	78.6
1	0.17097	78.6
1	0.29523	78.6
1	0.21421	78.6
1	0.06412	78.6
1	0.15656	78.6
3	0.3171	78.6
1	0.23459	78.6
1	0.15706	78.6
1	0.1998	78.6
1	0.07207	78.6
3	0.26541	78.7
3	0.23509	78.7
2	0.22167	78.8
1	0.1327	78.8
1	0.19284	78.8
2	0.42744	78.8
2	0.28976	78.8
1	0.21521	78.8
3	0.31014	78.8
1	0.08002	78.8
1	0.17296	78.8
2	0.20129	78.8
1	0.08002	78.8
1	0.12525	78.9
3	0.3832	78.9
2	0.34095	78.9
2	0.20378	78.9
1	0.13966	78.9
2	0.17942	78.9
3	0.41551	78.9
2	0.19483	78.9
1	0.05716	78.9
3	0.23757	78.9
3	0.28479	78.9
1	0.05467	78.9
3	0.25249	79
3	0.25249	79
3	0.29573	79
1	0.09294	79.1
1	0.10537	79.1
2	0.05915	79.1
2	0.15805	79.1
2	0.35288	79.1
2	0.39513	79.1
2	0.06958	79.1
2	0.12078	79.2
2	0.10835	79.2
2	0.08598	79.2
2	0.07008	79.2
1	0.05567	79.2
1	0.05467	79.2
3	0.47813	79.2
1	0.08897	79.3
1	0.05467	79.3
1	0.09493	79.3
1	0.10984	79.3
1	0.0507	79.3
2	0.13171	79.4
3	0.35239	79.5
3	0.4498	79.5
3	0.39662	79.5
3	0.48509	79.5
3	0.48211	79.5
3	0.40109	79.5
1	0.05268	79.5
1	0.08052	79.5
1	0.13618	79.5
1	0.08002	79.5
1	0.05666	79.5
1	0.10089	79.5
1	0.06561	79.6
1	0.06561	79.6
3	0.24801	79.6
1	0.09692	79.6
1	0.07704	79.6
3	0.34543	79.6
3	0.27336	79.6
3	0.32753	79.6
3	0.25298	79.7
1	0.08648	79.7
1	0.11978	79.7
3	0.34394	79.8
3	0.40855	79.8
3	0.39761	79.8
3	0.38072	79.8
2	0.06163	79.8
2	0.34394	79.8
1	0.33549	79.8
1	0.26292	79.9
3	0.39314	79.9
2	0.3494	79.9
2	0.30219	80
2	0.2336	80
3	0.23559	80
1	0.05964	80
2	0.25596	80
1	0.05567	80
1	0.05666	80
3	0.49105	80
1	0.0502	80
1	0.05666	80
2	0.25149	80
2	0.05616	80
2	0.19732	80
2	0.22465	80
3	0.31213	80
2	0.19682	80
2	0.09294	80.1
1	0.07058	80.1
3	0.22018	80.1
1	0.20726	80.2
1	0.19483	80.2
1	0.26193	80.2
1	0.11282	80.2
1	0.19583	80.2
1	0.05915	80.2
1	0.06759	80.2
2	0.28926	80.2
2	0.28926	80.2
2	0.28877	80.2
2	0.28877	80.2
2	0.28877	80.2
2	0.28877	80.2
2	0.35736	80.2
2	0.28877	80.2
2	0.28877	80.2
2	0.05219	80.2
2	0.28429	80.2
3	0.36879	80.2
3	0.23012	80.2
3	0.38419	80.2
3	0.39016	80.2
3	0.36233	80.2
3	0.36183	80.2
2	0.12575	80.2
3	0.39364	80.2
3	0.49254	80.2
3	0.38419	80.3
3	0.35487	80.3
3	0.34095	80.3
3	0.37873	80.3
3	0.32157	80.3
3	0.3499	80.3
3	0.42445	80.3
1	0.08946	80.3
3	0.38668	80.3
1	0.05268	80.3
3	0.32555	80.3
3	0.42744	80.3
1	0.0502	80.4
3	0.40109	80.4
2	0.23559	80.4
1	0.0835	80.5
2	0.25547	80.6
2	0.21421	80.6
3	0.46918	80.6
2	0.14364	80.6
3	0.42893	80.6
3	0.29175	80.6
1	0.14364	80.6
3	0.37376	80.6
3	0.46471	80.6
3	0.46471	80.6
3	0.31362	80.6
3	0.48658	80.8
1	0.14811	80.8
3	0.33549	80.8
3	0.49304	80.8
3	0.29225	80.8
3	0.33449	80.8
1	0.15606	80.8
1	0.16799	80.8
1	0.15606	80.8
1	0.12227	80.8
3	0.46571	80.8
1	0.12873	80.8
1	0.12972	80.8
3	0.1173	80.9
1	0.08897	80.9
1	0.0507	80.9
2	0.2326	81
2	0.40308	81
1	0.06262	81
2	0.15755	81
3	0.31859	81
3	0.27087	81
3	0.35835	81
2	0.14513	81
2	0.13519	81
1	0.09592	81
2	0.39414	81
1	0.13419	81
1	0.09592	81.1
2	0.05169	81.1
3	0.25994	81.2
3	0.21819	81.2
3	0.25398	81.2
3	0.25398	81.2
3	0.25398	81.2
3	0.26292	81.2
3	0.25398	81.2
1	0.18241	81.2
1	0.08698	81.3
3	0.31809	81.3
1	0.09493	81.3
3	0.40507	81.3
3	0.35437	81.3
1	0.12425	81.3
3	0.35437	81.3
3	0.44533	81.3
3	0.4831	81.3
2	0.34095	81.5
1	0.32107	81.5
2	0.35189	81.5
3	0.45577	81.6
1	0.09692	81.6
1	0.06511	81.6
1	0.06262	81.6
1	0.13917	81.7
3	0.416	81.7
3	0.26441	81.7
3	0.36083	81.7
1	0.07604	81.7
1	0.05567	81.7
1	0.07604	81.7
1	0.05318	81.7
1	0.24105	81.7
3	0.48459	81.7
2	0.08052	81.8
1	0.12127	81.8
1	0.24254	81.8
2	0.40755	81.8
1	0.09294	81.9
2	0.13817	81.9
2	0.13767	81.9
2	0.28728	81.9
2	0.16004	82
2	0.27783	82.1
1	0.19334	82.1
2	0.2997	82.1
2	0.07604	82.1
2	0.20129	82.1
2	0.2659	82.1
1	0.05815	82.1
1	0.10189	82.1
2	0.06262	82.2
1	0.05219	82.2
2	0.10785	82.2
2	0.25298	82.2
1	0.09195	82.2
2	0.3504	82.2
2	0.31511	82.2
2	0.15805	82.2
1	0.084	82.2
1	0.10984	82.3
1	0.13022	82.3
1	0.07207	82.3
1	0.2997	82.3
1	0.15805	82.4
1	0.18887	82.4
1	0.2167	82.4
1	0.29473	82.4
1	0.05716	82.4
1	0.06213	82.4
1	0.12972	82.4
1	0.05268	82.4
1	0.06909	82.4
1	0.21521	82.4
1	0.10189	82.4
1	0.06113	82.4
1	0.08151	82.4
3	0.44781	82.4
1	0.11183	82.5
1	0.0671	82.5
1	0.0507	82.5
1	0.1168	82.5
1	0.14712	82.5
1	0.07505	82.5
1	0.12127	82.5
1	0.1501	82.5
1	0.05964	82.6
1	0.12425	82.6
2	0.32356	82.7
3	0.416	82.7
2	0.07704	82.7
3	0.39861	82.7
2	0.34394	82.7
3	0.39761	82.7
1	0.08101	82.7
2	0.07654	82.7
1	0.05815	82.7
1	0.07555	82.7
2	0.14761	82.7
2	0.11282	82.7
2	0.18837	82.7
2	0.32058	82.7
3	0.41402	82.7
2	0.32853	82.8
3	0.38519	82.8
2	0.30517	82.8
2	0.07704	82.8
2	0.05517	82.8
2	0.07157	82.8
1	0.13569	82.8
1	0.06809	82.8
2	0.42744	82.8
2	0.29274	82.8
3	0.34195	82.8
2	0.37674	82.8
1	0.07704	82.8
1	0.07505	82.8
1	0.1332	82.8
2	0.39563	82.8
2	0.32505	82.8
1	0.12276	82.8
3	0.4831	82.8
1	0.05119	82.8
3	0.45328	82.9
2	0.23857	82.9
1	0.1173	82.9
1	0.17048	82.9
1	0.06113	82.9
1	0.12028	82.9
1	0.06113	83
2	0.11928	83
2	0.27137	83
3	0.38022	83
2	0.28479	83.1
3	0.45676	83.1
3	0.42445	83.1
1	0.05219	83.1
1	0.19334	83.1
2	0.25746	83.1
3	0.43588	83.1
2	0.17992	83.2
1	0.13419	83.2
1	0.09344	83.2
3	0.44632	83.2
1	0.06809	83.2
2	0.14811	83.2
2	0.19284	83.2
2	0.23459	83.2
2	0.26889	83.3
3	0.44384	83.3
3	0.21571	83.3
3	0.11332	83.3
2	0.09692	83.4
3	0.35736	83.4
2	0.31412	83.4
3	0.42396	83.4
2	0.05964	83.6
2	0.44533	83.6
2	0.37127	83.6
1	0.18887	83.6
1	0.06958	83.6
1	0.20825	83.6
1	0.23807	83.6
1	0.32207	83.6
1	0.13767	83.6
1	0.12773	83.6
1	0.16551	83.6
1	0.19831	83.6
1	0.17942	83.6
1	0.0502	83.6
1	0.11233	83.6
1	0.20775	83.7
2	0.06461	83.7
2	0.30268	83.7
2	0.08847	83.8
3	0.42942	83.8
2	0.10487	83.8
3	0.33598	83.8
1	0.07306	83.8
1	0.09245	83.9
1	0.0666	83.9
2	0.39414	83.9
2	0.07455	83.9
2	0.07455	83.9
3	0.3166	83.9
1	0.05964	83.9
2	0.17396	83.9
3	0.44781	83.9
2	0.11829	83.9
1	0.1337	83.9
1	0.23161	83.9
1	0.08598	84
2	0.15855	84
1	0.10934	84
2	0.08499	84
2	0.29125	84
2	0.06958	84
2	0.11233	84
2	0.31561	84
1	0.05716	84
2	0.18141	84
1	0.12326	84
1	0.14761	84
3	0.43986	84
2	0.26143	84
1	0.08201	84
1	0.08151	84
1	0.05666	84.1
2	0.2172	84.1
2	0.22068	84.1
2	0.3827	84.1
1	0.11829	84.1
2	0.23062	84.1
3	0.4826	84.1
1	0.08002	84.1
2	0.07455	84.1
2	0.35984	84.1
3	0.44433	84.2
3	0.37425	84.2
2	0.17644	84.2
1	0.07008	84.2
2	0.0835	84.3
3	0.48509	84.3
2	0.41153	84.3
2	0.06362	84.3
3	0.48211	84.3
1	0.19682	84.3
1	0.10885	84.3
2	0.39563	84.3
2	0.39364	84.3
2	0.3325	84.3
1	0.16799	84.3
2	0.26889	84.3
1	0.13767	84.3
3	0.49354	84.6
2	0.08449	84.6
3	0.22167	84.6
2	0.33797	84.6
2	0.05815	84.6
3	0.17744	84.6
1	0.07256	84.7
1	0.10239	84.7
2	0.35437	84.7
1	0.07157	84.7
3	0.31412	84.7
1	0.08052	84.8
1	0.083	84.8
2	0.40308	84.9
2	0.166	84.9
1	0.05268	84.9
2	0.37724	84.9
2	0.39414	84.9
2	0.39215	84.9
2	0.36083	84.9
2	0.29324	84.9
2	0.37724	84.9
2	0.32903	84.9
2	0.43887	84.9
2	0.29125	85
1	0.13966	85
1	0.09046	85
2	0.19085	85
1	0.09046	85
1	0.06113	85
2	0.05865	85
2	0.16501	85
1	0.12773	85
1	0.07654	85.1
2	0.15507	85.1
1	0.05318	85.1
2	0.21968	85.1
1	0.084	85.1
2	0.19632	85.1
1	0.07306	85.1
1	0.13817	85.1
1	0.08698	85.1
1	0.05716	85.1
3	0.2172	85.2
1	0.19583	85.2
1	0.08151	85.2
1	0.10984	85.2
1	0.07654	85.2
1	0.05815	85.2
3	0.05815	85.2
3	0.30915	85.2
1	0.16302	85.2
2	0.09493	85.2
1	0.09046	85.2
2	0.20129	85.2
2	0.18588	85.2
1	0.09692	85.2
1	0.06262	85.2
2	0.18439	85.2
2	0.10934	85.2
2	0.18241	85.2
2	0.18539	85.2
3	0.38519	85.2
2	0.1834	85.2
1	0.09046	85.2
2	0.18936	85.2
2	0.1834	85.2
2	0.1829	85.2
2	0.09891	85.2
2	0.3166	85.2
2	0.3166	85.2
1	0.11431	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.3166	85.3
1	0.17644	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.30964	85.3
2	0.30964	85.3
1	0.05517	85.3
2	0.30964	85.3
2	0.3171	85.3
2	0.3166	85.3
2	0.3166	85.3
1	0.09095	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.12724	85.3
2	0.3166	85.3
2	0.12724	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.3166	85.3
1	0.17644	85.3
2	0.3166	85.3
2	0.3171	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.3166	85.3
2	0.1829	85.3
1	0.09095	85.3
2	0.3171	85.3
2	0.3171	85.3
2	0.3171	85.3
2	0.3171	85.3
2	0.3171	85.3
1	0.07157	85.3
2	0.31809	85.3
2	0.31859	85.3
2	0.28827	85.3
2	0.18241	85.3
1	0.15855	85.3
3	0.40606	85.3
2	0.21223	85.3
2	0.15159	85.3
1	0.05417	85.3
2	0.32853	85.3
1	0.16203	85.3
2	0.30915	85.3
2	0.14712	85.3
1	0.09046	85.3
2	0.05219	85.3
1	0.10189	85.3
2	0.15308	85.3
2	0.13419	85.3
3	0.33549	85.3
3	0.30318	85.3
2	0.31213	85.3
3	0.43439	85.4
2	0.11034	85.4
2	0.23459	85.4
2	0.27038	85.4
2	0.26541	85.4
1	0.19284	85.4
2	0.06958	85.5
2	0.13618	85.5
2	0.21918	85.5
2	0.42346	85.5
1	0.06461	85.5
1	0.14712	85.5
3	0.46123	85.5
2	0.21123	85.5
1	0.05915	85.5
1	0.20477	85.5
1	0.14761	85.5
1	0.09791	85.6
2	0.08996	85.6
1	0.07704	85.6
2	0.06809	85.6
2	0.05616	85.6
2	0.18042	85.6
1	0.05169	85.6
1	0.11183	85.6
1	0.11233	85.6
3	0.37227	85.6
3	0.42346	85.6
3	0.42296	85.6
2	0.37028	85.6
2	0.05517	85.6
2	0.14761	85.6
1	0.09742	85.6
2	0.27833	85.6
1	0.09095	85.6
2	0.20875	85.6
3	0.37078	85.6
1	0.15507	85.6
2	0.05368	85.6
3	0.30964	85.7
1	0.05368	85.7
3	0.43986	85.7
2	0.0999	86
2	0.05368	86
1	0.05119	86
2	0.10537	86
1	0.05517	86.1
1	0.05517	86.1
1	0.32256	86.1
1	0.08052	86.1
1	0.37276	86.1
3	0.49056	86.1
3	0.4672	86.1
3	0.40656	86.1
3	0.4001	86.1
3	0.38171	86.2
3	0.45527	86.2
3	0.47515	86.2
3	0.37376	86.2
3	0.42097	86.2
3	0.48111	86.2
1	0.05567	86.2
3	0.34543	86.2
3	0.36531	86.2
1	0.07903	86.2
2	0.1337	86.5
1	0.30915	86.5
1	0.08698	86.5
1	0.09294	86.6
3	0.47913	86.6
1	0.06412	86.6
2	0.43688	86.6
2	0.41054	86.6
3	0.44781	86.6
1	0.37376	86.6
2	0.4175	86.6
3	0.47664	86.6
1	0.32256	86.6
2	0.09493	86.6
3	0.47515	86.6
1	0.33002	86.6
2	0.35686	86.6
2	0.06909	86.6
2	0.38718	86.6
2	0.06759	86.6
1	0.32256	86.6
2	0.13419	86.7
1	0.27038	86.7
1	0.32555	86.7
1	0.09344	86.8
1	0.083	86.8
2	0.37873	86.8
2	0.33648	86.8
2	0.42097	86.9
2	0.29026	86.9
3	0.42296	87
3	0.34543	87
3	0.39414	87
3	0.37922	87.1
3	0.41054	87.1
3	0.47018	87.1
3	0.33996	87.1
3	0.34145	87.1
3	0.40408	87.2
1	0.09592	87.2
2	0.21471	87.2
3	0.12326	87.2
3	0.1839	87.2
2	0.17942	87.2
1	0.05318	87.2
1	0.0666	87.2
1	0.07952	87.4
1	0.0994	87.4
2	0.05268	87.4
1	0.09294	87.4
1	0.06859	87.4
3	0.44533	87.5
3	0.47416	87.5
2	0.18936	87.5
2	0.14811	87.5
2	0.17644	87.5
3	0.48111	87.5
2	0.32654	87.5
2	0.37078	87.5
2	0.27883	87.5
1	0.07853	87.7
1	0.2838	87.7
1	0.18936	87.7
1	0.20825	87.7
1	0.28181	87.7
1	0.09344	87.7
1	0.10487	87.7
1	0.11233	87.7
1	0.08052	87.7
1	0.25746	87.7
1	0.14662	87.7
1	0.28082	87.7
1	0.28082	87.7
1	0.32654	87.7
1	0.17048	87.7
3	0.33897	87.7
3	0.38469	87.7
3	0.17694	87.7
1	0.09195	87.7
1	0.0666	87.7
1	0.1337	87.7
1	0.11233	87.7
3	0.19334	87.7
1	0.22416	87.8
1	0.09195	87.8
1	0.07505	87.8
1	0.11382	87.8
1	0.07505	87.8
3	0.28728	87.8
3	0.28728	87.8
3	0.18688	87.8
1	0.05915	87.8
1	0.07505	87.8
1	0.07455	87.8
1	0.15805	87.9
1	0.08002	87.9
1	0.06262	87.9
1	0.06014	87.9
1	0.12773	87.9
1	0.06759	87.9
1	0.06561	87.9
1	0.13221	87.9
1	0.14215	87.9
2	0.13618	88
1	0.26839	88
3	0.18141	88
3	0.45179	88
1	0.13519	88
1	0.13419	88
3	0.4508	88
2	0.18489	88
2	0.25646	88
2	0.23161	88
2	0.18489	88
3	0.45577	88
1	0.09145	88
2	0.1496	88
3	0.34592	88
3	0.34592	88
3	0.4503	88
1	0.10636	88.1
3	0.43738	88.1
2	0.1839	88.1
3	0.45278	88.1
2	0.14364	88.1
1	0.27237	88.1
1	0.334	88.1
1	0.30815	88.1
1	0.3171	88.1
1	0.20427	88.2
1	0.18936	88.2
1	0.20875	88.2
1	0.21074	88.2
2	0.26491	88.2
2	0.27783	88.2
3	0.48111	88.2
2	0.22664	88.2
2	0.15258	88.3
2	0.28976	88.3
1	0.20527	88.3
1	0.17495	88.4
1	0.17346	88.4
1	0.20924	88.5
1	0.20626	88.5
2	0.2172	88.5
2	0.16451	88.5
1	0.05467	88.5
1	0.22664	88.5
1	0.08847	88.5
1	0.21471	88.5
1	0.1834	88.5
1	0.06262	88.5
3	0.45875	88.5
1	0.08897	88.5
2	0.24503	88.5
2	0.24553	88.5
2	0.14215	88.5
1	0.12326	88.5
1	0.0661	88.5
1	0.12425	88.5
2	0.10239	88.6
2	0.13072	88.6
2	0.22167	88.6
3	0.29473	88.7
2	0.12525	88.7
2	0.13569	88.7
2	0.13569	88.7
1	0.05865	88.7
2	0.1337	88.7
2	0.1327	88.7
2	0.1327	88.7
2	0.1332	88.7
2	0.13419	88.7
2	0.1327	88.7
2	0.13419	88.7
2	0.1327	88.7
2	0.1327	88.7
2	0.13072	88.7
2	0.13419	88.7
2	0.13221	88.7
2	0.1327	88.7
2	0.1327	88.7
1	0.16451	88.7
2	0.1332	88.7
3	0.47863	88.7
2	0.29871	88.7
2	0.1327	88.7
2	0.1327	88.7
2	0.1327	88.7
2	0.13221	88.7
1	0.166	88.7
1	0.166	88.7
2	0.1327	88.7
2	0.13469	88.7
1	0.16352	88.7
1	0.06213	88.7
2	0.2992	88.7
1	0.16352	88.7
2	0.13022	88.7
3	0.43986	88.9
2	0.25547	88.9
2	0.30865	89
2	0.28231	89.1
1	0.07008	89.1
3	0.37773	89.1
1	0.12376	89.1
3	0.46869	89.1
2	0.19881	89.1
1	0.0507	89.1
2	0.39861	89.2
1	0.05119	89.2
2	0.42744	89.2
2	0.30765	89.2
2	0.36531	89.2
1	0.05666	89.2
2	0.37475	89.2
2	0.41103	89.2
2	0.42942	89.2
2	0.32356	89.2
1	0.10586	89.2
1	0.05169	89.2
1	0.27684	89.3
2	0.33052	89.3
2	0.32505	89.3
3	0.16551	89.9
1	0.05815	89.9
2	0.37028	89.9
2	0.40805	89.9
2	0.45229	90.2
2	0.46869	90.2
2	0.06461	90.2
3	0.44334	90.2
3	0.36779	90.3
2	0.41501	90.3
1	0.17495	90.3
2	0.27038	90.3
2	0.4334	90.3
2	0.23907	90.3
2	0.26143	90.3
1	0.12674	90.3
2	0.1506	90.3
2	0.3668	90.3
3	0.26988	90.3
1	0.05567	90.3
1	0.20477	90.3
3	0.48559	90.4
3	0.47714	90.4
1	0.10686	90.4
3	0.37028	90.4
3	0.36779	90.4
3	0.37078	90.4
3	0.40308	90.4
1	0.09443	90.4
1	0.05169	90.5
1	0.09046	90.5
1	0.05368	90.5
1	0.09642	90.5
2	0.07803	90.6
1	0.05417	90.6
